t,x,y,z,vx_b,vy_b,vz_b,phi,theta,psi,p,q,r,ax_b,ay_b,az_b,cmd_roll,cmd_pitch,cmd_yaw,cmd_thrust,phase
8.1871,-11.68324,8.11264,0.08567,1.97342,-2.54514,0.01920,0.068749,-0.042681,-3.134144,0.009267,0.061539,-0.020518,-0.20867,0.31453,-9.82934,-0.013572,-0.015059,-0.008734,0.265960,hover
8.2078,-11.69738,8.13051,0.08517,1.98160,-2.55794,0.01896,0.068802,-0.043093,-3.134317,-0.030627,0.037212,-0.019228,21.61054,-33.66179,-12.33941,-0.019572,-0.010686,-0.008383,0.265948,hover
8.2281,-11.81641,8.28122,0.08093,1.99149,-2.56638,0.01077,0.067097,-0.045233,-3.135598,-0.044943,0.027224,-0.018101,-0.22533,0.34155,-9.79931,-0.024982,-0.006220,-0.008033,0.265538,hover
8.2492,-11.81641,8.28122,0.08093,1.99149,-2.56638,0.01077,0.067097,-0.045233,-3.135598,-0.044943,0.027224,-0.018101,-0.22533,0.34155,-9.79931,-0.029893,-0.001499,-0.007668,0.265538,hover
8.2695,-11.83148,8.30034,0.08040,2.00039,-2.57803,0.01100,0.066760,-0.045422,-3.135746,-0.068362,0.006234,-0.016801,35.92425,-47.42189,-8.07093,-0.033844,0.003106,-0.007312,0.265550,hover
8.2898,-11.90394,8.39217,0.07788,2.00565,-2.58159,0.00521,0.064536,-0.045788,-3.136385,-0.074535,-0.000048,-0.016256,13.53537,-17.23191,-9.01092,-0.036867,0.007647,-0.006956,0.265261,hover
8.3104,-11.95144,8.45234,0.07626,2.01023,-2.58536,0.00144,0.062756,-0.045701,-3.136757,-0.078589,-0.004999,-0.015793,-0.21794,0.33210,-9.77022,-0.038938,0.012187,-0.006590,0.265072,hover
8.3309,-11.95144,8.45234,0.07626,2.01023,-2.58536,0.00144,0.062756,-0.045701,-3.136757,-0.078589,-0.004999,-0.015793,-0.21794,0.33210,-9.77022,-0.039917,0.016538,-0.006224,0.265072,hover
8.3514,-12.03965,8.56412,0.07335,2.02390,-2.59768,-0.00280,0.058979,-0.044765,-3.137344,-0.092615,-0.032146,-0.013838,18.57161,-20.75773,-5.90471,-0.039786,0.020689,-0.005855,0.264860,hover
8.3717,-12.08750,8.62473,0.07184,2.02811,-2.60054,-0.00566,0.056812,-0.043925,-3.137614,-0.093204,-0.038763,-0.013346,-0.21628,0.33257,-9.73541,-0.038557,0.024519,-0.005489,0.264717,hover
8.3920,-12.08750,8.62473,0.07184,2.02811,-2.60054,-0.00566,0.056812,-0.043925,-3.137614,-0.093204,-0.038763,-0.013346,-0.21628,0.33257,-9.73541,-0.036261,0.028027,-0.005120,0.264717,hover
8.4124,-12.10219,8.64333,0.07138,2.03590,-2.60771,-0.00372,0.056146,-0.043615,-3.137691,-0.084945,-0.065481,-0.011360,21.40388,-20.74049,-2.84180,-0.032931,0.031178,-0.004748,0.264814,hover
8.4330,-12.17570,8.73640,0.06916,2.04055,-2.61013,-0.00596,0.053036,-0.041433,-3.137997,-0.083980,-0.067240,-0.010607,-0.24131,0.35999,-9.73997,-0.028613,0.033934,-0.004369,0.264702,hover
8.4536,-12.22430,8.79783,0.06775,2.04349,-2.61170,-0.00696,0.051065,-0.039833,-3.138163,-0.082776,-0.067539,-0.010378,-0.21629,0.33622,-9.73871,-0.023455,0.036214,-0.003990,0.264652,hover
8.4740,-12.22430,8.79783,0.06775,2.04349,-2.61170,-0.00696,0.051065,-0.039833,-3.138163,-0.082776,-0.067539,-0.010378,18.64142,-17.22984,-3.77382,-0.017651,0.037971,-0.003611,0.264652,hover
8.4946,-12.34719,8.95318,0.06438,2.05420,-2.61905,-0.00261,0.047519,-0.034972,-3.138470,-0.044379,-0.088671,-0.008001,-0.21767,0.34328,-9.75212,-0.011283,0.039201,-0.003229,0.264870,hover
8.5154,-12.36152,8.97131,0.06400,2.05522,-2.61979,-0.00172,0.047225,-0.034351,-3.138495,-0.042425,-0.089127,-0.007763,-0.21767,0.34328,-9.75212,-0.004495,0.039876,-0.002842,0.264914,hover
8.5356,-12.36152,8.97131,0.06400,2.05522,-2.61979,-0.00172,0.047225,-0.034351,-3.138495,-0.042425,-0.089127,-0.007763,-0.21767,0.34328,-9.75212,0.002250,0.039969,-0.002465,0.264914,hover
8.5561,-12.48562,9.12802,0.06079,2.06199,-2.62587,0.00914,0.046202,-0.028791,-3.138626,0.001262,-0.094381,-0.005481,-0.19391,0.31634,-9.77337,0.009060,0.039490,-0.002080,0.265457,hover
8.5763,-12.50000,9.14620,0.06042,2.06253,-2.62656,0.01075,0.046228,-0.028135,-3.138632,0.003687,-0.094410,-0.005283,-0.21314,0.34488,-9.77876,0.015516,0.038455,-0.001701,0.265538,hover
8.5965,-12.50000,9.14620,0.06042,2.06253,-2.62656,0.01075,0.046228,-0.028135,-3.138632,0.003687,-0.094410,-0.005283,-0.21314,0.34488,-9.77876,0.021551,0.036869,-0.001321,0.265538,hover
8.6173,-12.51492,9.16505,0.06005,2.06423,-2.63061,0.01275,0.046293,-0.027457,-3.138637,0.036494,-0.090923,-0.003776,0.81324,-6.28829,-10.42075,0.027104,0.034690,-0.000930,0.265637,hover
8.6377,-12.63824,9.32102,0.05693,2.06514,-2.63393,0.02958,0.048475,-0.022078,-3.138601,0.051693,-0.086719,-0.002722,-0.21212,0.35225,-9.81121,0.031766,0.032028,-0.000545,0.266479,hover
8.6583,-12.63824,9.32102,0.05693,2.06514,-2.63393,0.02958,0.048475,-0.022078,-3.138601,0.051693,-0.086719,-0.002722,-0.21212,0.35225,-9.81121,0.035515,0.028858,-0.000157,0.266479,hover
8.6793,-12.65344,9.34027,0.05654,2.06468,-2.63910,0.03119,0.048892,-0.021456,-3.138589,0.084115,-0.068460,-0.000626,-2.81445,-16.33375,-15.19109,0.038218,0.025182,0.000238,0.266560,hover
8.7000,-12.76195,9.47803,0.05374,2.06382,-2.64279,0.04900,0.053090,-0.017752,-3.138437,0.084597,-0.067877,0.000252,-0.21129,0.35840,-9.85550,0.039701,0.021143,0.000629,0.267450,hover
8.7203,-12.77637,9.49634,0.05335,2.06348,-2.64403,0.05120,0.053681,-0.017291,-3.138409,0.085152,-0.066502,0.000391,-0.21129,0.35840,-9.85550,0.039948,0.016874,0.001010,0.267560,hover
8.7409,-12.79172,9.51586,0.05294,2.06136,-2.65128,0.05149,0.054318,-0.016814,-3.138379,0.093232,-0.041169,0.001800,-8.03385,-24.92137,-22.59805,0.038968,0.012275,0.001397,0.267575,hover
8.7614,-12.91484,9.67308,0.04948,2.05870,-2.65833,0.06832,0.059781,-0.014369,-3.138122,0.091888,-0.030691,0.003093,-0.22954,0.30832,-9.93513,0.036767,0.007471,0.001784,0.268416,hover
8.7822,-12.91484,9.67308,0.04948,2.05870,-2.65833,0.06832,0.059781,-0.014369,-3.138122,0.091888,-0.030691,0.003093,-0.21210,0.36345,-9.90800,0.033374,0.002500,0.002173,0.268416,hover
8.8026,-12.92984,9.69232,0.04903,2.05570,-2.66785,0.06656,0.060443,-0.014154,-3.138086,0.078265,-0.008342,0.004514,-11.47640,-35.57122,-31.27222,0.028971,-0.002452,0.002556,0.268328,hover
8.8229,-13.00426,9.78803,0.04670,2.05371,-2.67323,0.07309,0.063375,-0.013668,-3.137904,0.073049,-0.001148,0.005182,-8.63877,-27.64277,-26.64642,0.023697,-0.007337,0.002934,0.268654,hover
8.8434,-13.05316,9.85124,0.04507,2.05231,-2.67710,0.07604,0.065079,-0.013676,-3.137779,0.069259,0.003092,0.005563,-0.21491,0.36212,-9.95227,0.017614,-0.012169,0.003315,0.268802,hover
8.8637,-13.05316,9.85124,0.04507,2.05231,-2.67710,0.07604,0.065079,-0.013676,-3.137779,0.069259,0.003092,0.005563,-0.21491,0.36212,-9.95227,0.010992,-0.016800,0.003693,0.268802,hover
8.8843,-13.06769,9.87007,0.04457,2.04926,-2.68840,0.07209,0.065537,-0.013729,-3.137741,0.040663,0.027842,0.007084,-7.56071,-28.25292,-27.91402,0.003953,-0.021214,0.004073,0.268605,hover
8.9051,-13.19000,10.02924,0.04001,2.04598,-2.69906,0.07048,0.067894,-0.015420,-3.137427,0.023965,0.039599,0.008140,-0.21420,0.37619,-9.96740,-0.003355,-0.025372,0.004457,0.268524,hover
8.9256,-13.19000,10.02924,0.04001,2.04598,-2.69906,0.07048,0.067894,-0.015420,-3.137427,0.023965,0.039599,0.008140,-0.21420,0.37619,-9.96740,-0.010419,-0.029048,0.004832,0.268524,hover
8.9464,-13.20512,10.04900,0.03940,2.04371,-2.71109,0.06491,0.068022,-0.015745,-3.137387,-0.025289,0.068134,0.010194,-4.95137,-29.94558,-28.52011,-0.017309,-0.032340,0.005213,0.268246,hover
8.9672,-13.32695,10.20920,0.03419,2.04112,-2.72220,0.04942,0.066806,-0.019651,-3.137042,-0.029118,0.069974,0.011178,-0.21827,0.37418,-9.95045,-0.023607,-0.035092,0.005590,0.267471,hover
8.9878,-13.32695,10.20920,0.03419,2.04112,-2.72220,0.04942,0.066806,-0.019651,-3.137042,-0.029118,0.069974,0.011178,-0.21827,0.37418,-9.95045,-0.029063,-0.037247,0.005961,0.267471,hover
9.0084,-13.34223,10.22933,0.03350,2.04042,-2.73320,0.04506,0.066565,-0.020187,-3.136994,-0.067650,0.086920,0.012552,-0.14156,-24.33252,-16.66294,-0.033573,-0.038803,0.006330,0.267253,hover
9.0286,-13.45078,10.37298,0.02846,2.03903,-2.74113,0.02594,0.063148,-0.024733,-3.136624,-0.077557,0.090821,0.013563,-0.21747,0.29982,-9.85081,-0.036925,-0.039716,0.006691,0.266297,hover
9.0491,-13.46504,10.39193,0.02778,2.03896,-2.74312,0.02302,0.062601,-0.025371,-3.136568,-0.078584,0.091147,0.013790,-0.22068,0.35803,-9.83845,-0.039103,-0.039999,0.007053,0.266151,hover
9.0695,-13.47934,10.41090,0.02711,2.04030,-2.75162,0.02152,0.062052,-0.026009,-3.136511,-0.090563,0.093690,0.015123,-0.22068,0.35803,-9.83845,-0.039982,-0.039629,0.007412,0.266076,hover
9.0900,-13.47934,10.41090,0.02711,2.04030,-2.75162,0.02152,0.062052,-0.026009,-3.136511,-0.090563,0.093690,0.015123,6.74365,-17.61958,-5.59044,-0.039522,-0.038599,0.007770,0.266076,hover
9.1105,-13.60258,10.57479,0.02138,2.04018,-2.75962,-0.00259,0.056655,-0.031643,-3.135932,-0.093606,0.093639,0.016086,-0.22087,0.36185,-9.74763,-0.037724,-0.036930,0.008125,0.264870,hover
9.1308,-13.60258,10.57479,0.02138,2.04018,-2.75962,-0.00259,0.056655,-0.031643,-3.135932,-0.093606,0.093639,0.016086,-0.22087,0.36185,-9.74763,-0.034679,-0.034668,0.008473,0.264870,hover
9.1513,-13.61687,10.59386,0.02073,2.04360,-2.76556,-0.00170,0.056004,-0.032293,-3.135855,-0.088097,0.087138,0.017513,8.64435,-8.72788,-1.51191,-0.030429,-0.031806,0.008820,0.264915,hover
9.1717,-13.72523,10.73827,0.01599,2.04413,-2.77049,-0.02052,0.051358,-0.036924,-3.135184,-0.083708,0.083944,0.018249,-0.22647,0.37121,-9.67993,-0.025125,-0.028402,0.009164,0.263974,hover
9.1919,-13.73961,10.75739,0.01539,2.04476,-2.77157,-0.02233,0.050800,-0.037495,-3.135085,-0.079863,0.081353,0.018484,-0.22647,0.37121,-9.67993,-0.019023,-0.024559,0.009501,0.263883,hover
9.2124,-13.75449,10.77722,0.01477,2.05008,-2.77546,-0.01926,0.050248,-0.038068,-3.134979,-0.043633,0.058034,0.020387,14.48727,-8.84920,5.48655,-0.012184,-0.020249,0.009839,0.264037,hover
9.2331,-13.87746,10.94082,0.01004,2.05202,-2.78042,-0.02909,0.047405,-0.041704,-3.133944,-0.039794,0.055716,0.021235,-0.23463,0.37765,-9.64736,-0.004795,-0.015513,0.010178,0.263546,hover
9.2536,-13.87746,10.94082,0.01004,2.05202,-2.78042,-0.02909,0.047405,-0.041704,-3.133944,-0.039794,0.055716,0.021235,-0.23463,0.37765,-9.64736,0.002688,-0.010557,0.010508,0.263546,hover
9.2742,-13.89285,10.96126,0.00949,2.05854,-2.78340,-0.02492,0.047130,-0.042108,-3.133805,0.005421,0.026435,0.022470,17.18421,-6.91187,3.88988,0.010135,-0.005377,0.010837,0.263754,hover
9.2945,-13.96762,11.06041,0.00696,2.05939,-2.78616,-0.02550,0.046924,-0.043332,-3.133066,0.016150,0.019296,0.023046,-0.18091,0.35904,-9.63531,0.017138,-0.000169,0.011156,0.263725,hover
9.3149,-14.01676,11.12543,0.00542,2.06094,-2.78848,-0.02300,0.047369,-0.043748,-3.132537,0.023188,0.014285,0.023548,-0.23477,0.38162,-9.67588,0.023575,0.005068,0.011473,0.263850,hover
9.3357,-14.01676,11.12543,0.00542,2.06094,-2.78848,-0.02300,0.047369,-0.043748,-3.132537,0.023188,0.014285,0.023548,-0.23477,0.38162,-9.67588,0.029302,0.010333,0.011791,0.263850,hover
9.3561,-14.10816,11.24609,0.00272,2.06848,-2.79538,-0.01244,0.049184,-0.043762,-3.131473,0.061857,-0.016516,0.025200,10.35813,-5.14166,-5.54080,0.033909,0.015356,0.012101,0.264378,hover
9.3766,-14.15730,11.31090,0.00136,2.06982,-2.79827,-0.00591,0.050677,-0.043336,-3.130857,0.067709,-0.022144,0.025592,-0.23215,0.38439,-9.71431,0.037307,0.020120,0.012406,0.264704,hover
9.3975,-14.15730,11.31090,0.00136,2.06982,-2.79827,-0.00591,0.050677,-0.043336,-3.130857,0.067709,-0.022144,0.025592,-0.23215,0.38439,-9.71431,0.039389,0.024617,0.012712,0.264704,hover
9.4179,-14.17234,11.33072,0.00095,2.07611,-2.80328,-0.00163,0.051179,-0.043159,-3.130663,0.087671,-0.046593,0.026847,17.78694,-13.38783,-5.39223,0.039995,0.028584,0.013006,0.264919,hover
9.4383,-14.29789,11.49591,-0.00233,2.07686,-2.81134,0.02030,0.056273,-0.040463,-3.128913,0.092087,-0.058039,0.027669,-0.23643,0.39232,-9.75703,0.039157,0.032049,0.013296,0.266015,hover
9.4587,-14.29789,11.49591,-0.00233,2.07686,-2.81134,0.02030,0.056273,-0.040463,-3.128913,0.092087,-0.058039,0.027669,-0.23643,0.39232,-9.75703,0.036885,0.034962,0.013581,0.266015,hover
9.4793,-14.31320,11.51603,-0.00271,2.08167,-2.81851,0.02404,0.056934,-0.040029,-3.128686,0.086353,-0.082200,0.029287,11.31945,-15.59690,-10.91858,0.033226,0.037264,0.013864,0.266202,hover
9.4998,-14.42512,11.66309,-0.00551,2.08015,-2.82675,0.04563,0.061411,-0.035900,-3.126896,0.080405,-0.086334,0.030092,-0.22924,0.38462,-9.82364,0.028334,0.038883,0.014140,0.267282,hover
9.5205,-14.43988,11.68249,-0.00588,2.08029,-2.82875,0.04836,0.061949,-0.035311,-3.126649,0.078652,-0.086836,0.030245,-0.22924,0.38462,-9.82364,0.022319,0.039799,0.014413,0.267418,hover
9.5410,-14.45469,11.70198,-0.00625,2.08292,-2.83802,0.04978,0.062481,-0.034719,-3.126400,0.052352,-0.092897,0.031153,7.79146,-22.92101,-18.33348,0.015514,0.039975,0.014678,0.267489,hover
9.5615,-14.56637,11.84909,-0.00916,2.07946,-2.84747,0.06621,0.065225,-0.029992,-3.124459,0.040054,-0.094138,0.031678,-0.21837,0.33756,-9.91363,0.008097,0.039413,0.014937,0.268310,hover
9.5819,-14.58117,11.86861,-0.00956,2.07911,-2.84979,0.06777,0.065478,-0.029354,-3.124196,0.037535,-0.094158,0.031817,-0.23494,0.39961,-9.89073,0.000410,0.038130,0.015190,0.268389,hover
9.6022,-14.59680,11.88927,-0.00999,2.07935,-2.86040,0.06632,0.065735,-0.028680,-3.123917,0.001993,-0.089916,0.032819,1.97028,-25.88434,-25.09566,-0.007296,0.036146,0.015437,0.268316,hover
9.6228,-14.59680,11.88927,-0.00999,2.07935,-2.86040,0.06632,0.065735,-0.028680,-3.123917,0.001993,-0.089916,0.032819,0.33926,-14.79381,-19.26395,-0.014854,0.033448,0.015681,0.268316,hover
9.6432,-14.72379,12.05735,-0.01373,2.07324,-2.87304,0.07380,0.065774,-0.023497,-3.121612,-0.015805,-0.085980,0.033514,-0.23429,0.39096,-9.94858,-0.021753,0.030160,0.015916,0.268690,hover
9.6637,-14.72379,12.05735,-0.01373,2.07324,-2.87304,0.07380,0.065774,-0.023497,-3.121612,-0.015805,-0.085980,0.033514,-0.23429,0.39096,-9.94858,-0.027904,0.026261,0.016147,0.268690,hover
9.6844,-14.81582,12.17972,-0.01676,2.06683,-2.89007,0.06791,0.063965,-0.020330,-3.119928,-0.058323,-0.067512,0.034801,-3.18726,-21.90023,-26.68250,-0.033019,0.021818,0.016375,0.268396,hover
9.7049,-14.86578,12.24644,-0.01855,2.06344,-2.89567,0.06441,0.062489,-0.018866,-3.119013,-0.066928,-0.061091,0.035107,-0.23508,0.39466,-9.96923,-0.036813,0.016980,0.016594,0.268221,hover
9.7252,-14.86578,12.24644,-0.01855,2.06344,-2.89567,0.06441,0.062489,-0.018866,-3.119013,-0.066928,-0.061091,0.035107,-0.23508,0.39466,-9.96923,-0.039157,0.011862,0.016804,0.268221,hover
9.7456,-14.88129,12.26720,-0.01913,2.06003,-2.90446,0.05822,0.061961,-0.018467,-3.118731,-0.092691,-0.028221,0.036334,-6.62659,-17.88047,-26.03685,-0.039998,0.006502,0.017009,0.267911,hover
9.7658,-15.00754,12.43667,-0.02412,2.05113,-2.91511,0.04222,0.056551,-0.016891,-3.116474,-0.093719,-0.017023,0.037041,-0.25769,0.34328,-9.96493,-0.039300,0.001037,0.017206,0.267111,hover
9.7862,-15.00754,12.43667,-0.02412,2.05113,-2.91511,0.04222,0.056551,-0.016891,-3.116474,-0.093719,-0.017023,0.037041,-0.23629,0.39631,-9.91900,-0.037059,-0.004512,0.017399,0.267111,hover
9.8065,-15.02324,12.45783,-0.02478,2.04723,-2.92125,0.03802,0.055856,-0.016787,-3.116193,-0.086056,0.008259,0.037678,-8.16453,-13.34093,-15.27337,-0.033382,-0.009948,0.017585,0.266901,hover
9.8269,-15.09984,12.56122,-0.02804,2.04199,-2.92606,0.02814,0.052665,-0.016937,-3.114844,-0.082736,0.015609,0.037902,-4.85105,-7.03614,-12.15896,-0.028364,-0.015234,0.017764,0.266407,hover
9.8472,-15.14926,12.62802,-0.03018,2.03819,-2.92961,0.02142,0.050772,-0.017417,-3.113983,-0.078757,0.021385,0.038128,-0.23957,0.39494,-9.82742,-0.022220,-0.020228,0.017937,0.266071,hover
9.8674,-15.14926,12.62802,-0.03018,2.03819,-2.92961,0.02142,0.050772,-0.017417,-3.113983,-0.078757,0.021385,0.038128,-0.23957,0.39494,-9.82742,-0.015222,-0.024814,0.018103,0.266071,hover
9.8880,-15.24098,12.75235,-0.03413,2.02977,-2.93738,0.01189,0.048165,-0.019201,-3.112396,-0.044125,0.051951,0.039113,-0.25772,0.37556,-9.76812,-0.007473,-0.028997,0.018264,0.265594,hover
9.9083,-15.29082,12.82008,-0.03626,2.02626,-2.94030,0.00693,0.047195,-0.020522,-3.111534,-0.037093,0.056355,0.039307,-0.24551,0.39368,-9.77882,0.000466,-0.032551,0.018416,0.265346,hover
9.9289,-15.29082,12.82008,-0.03626,2.02626,-2.94030,0.00693,0.047195,-0.020522,-3.111534,-0.037093,0.056355,0.039307,-0.24551,0.39368,-9.77882,0.008559,-0.035528,0.018565,0.265346,hover
9.9497,-15.30605,12.84077,-0.03691,2.02412,-2.94302,0.00756,0.046966,-0.020965,-3.111271,0.021200,0.083440,0.040173,-0.77097,-3.45088,-6.48771,0.016355,-0.037797,0.018707,0.265378,hover
9.9705,-15.43172,13.01184,-0.04214,2.01679,-2.94979,0.00242,0.047819,-0.025870,-3.109113,0.026454,0.085061,0.040544,-0.25013,0.39899,-9.74985,0.023505,-0.039290,0.018842,0.265121,hover
9.9910,-15.43172,13.01184,-0.04214,2.01679,-2.94979,0.00242,0.047819,-0.025870,-3.109113,0.026454,0.085061,0.040544,-0.25013,0.39899,-9.74985,0.029561,-0.039957,0.018968,0.265121,hover
10.0112,-15.44719,13.03293,-0.04277,2.01652,-2.95319,0.00376,0.048030,-0.026512,-3.108846,0.068834,0.093394,0.041066,5.30823,-13.78430,-2.24464,0.034364,-0.039819,0.019085,0.265188,hover
10.0319,-15.55824,13.18426,-0.04720,2.01116,-2.95982,0.00527,0.051404,-0.031464,-3.106934,0.079659,0.094114,0.041355,-0.24137,0.37706,-9.75207,0.037832,-0.038856,0.019198,0.265264,hover
10.0523,-15.57293,13.20430,-0.04778,2.01069,-2.96117,0.00590,0.051956,-0.032131,-3.106680,0.080735,0.093897,0.041425,-0.25460,0.40255,-9.76359,0.039683,-0.037101,0.019303,0.265295,hover
10.0726,-15.58828,13.22521,-0.04838,2.01243,-2.96650,0.00728,0.052535,-0.032824,-3.106415,0.091917,0.087311,0.041839,10.26943,-15.20955,-9.21368,0.039882,-0.034611,0.019399,0.265364,hover
10.0928,-15.58828,13.22521,-0.04838,2.01243,-2.96650,0.00728,0.052535,-0.032824,-3.106415,0.091917,0.087311,0.041839,5.89131,-8.41021,-9.97404,0.038433,-0.031406,0.019488,0.265364,hover
10.1132,-15.71441,13.39719,-0.05328,2.00809,-2.97645,0.01346,0.057869,-0.038114,-3.104212,0.093584,0.082251,0.042093,-0.25921,0.40670,-9.79189,0.035363,-0.027533,0.019571,0.265673,hover
10.1340,-15.71441,13.39719,-0.05328,2.00809,-2.97645,0.01346,0.057869,-0.038114,-3.104212,0.093584,0.082251,0.042093,16.19584,-22.04955,-11.59223,0.030687,-0.022984,0.019648,0.265673,hover
10.1546,-15.80613,13.52229,-0.05681,2.00911,-2.99044,0.01898,0.061513,-0.041249,-3.102568,0.077863,0.060494,0.042547,8.45671,-11.42066,-10.89650,0.024702,-0.017970,0.019717,0.265949,hover
10.1752,-15.85602,13.59033,-0.05873,2.00832,-2.99589,0.02163,0.063235,-0.042668,-3.101657,0.072793,0.055897,0.042634,-0.26595,0.41312,-9.80160,0.017653,-0.012581,0.019778,0.266082,hover
10.1957,-15.85602,13.59033,-0.05873,2.00832,-2.99589,0.02163,0.063235,-0.042668,-3.101657,0.072793,0.055897,0.042634,-0.26595,0.41312,-9.80160,0.009839,-0.006924,0.019832,0.266082,hover
10.2162,-15.94937,13.71777,-0.06232,2.01067,-3.01255,0.02402,0.064858,-0.044078,-3.099868,0.017617,0.013357,0.043075,19.02943,-25.67060,-13.90196,0.001557,-0.001090,0.019878,0.266201,hover
10.2365,-15.98422,13.76532,-0.06367,2.00984,-3.01604,0.02439,0.065128,-0.044350,-3.099183,0.019198,0.014550,0.043102,-0.22490,0.35489,-9.82970,-0.006714,0.004711,0.019917,0.266219,hover
10.2573,-16.05656,13.86408,-0.06647,2.01075,-3.02774,0.02390,0.065108,-0.044517,-3.097734,-0.012894,-0.007818,0.043198,16.90722,-22.72836,-14.55040,-0.014896,0.010558,0.019949,0.266195,hover
10.2776,-16.05656,13.86408,-0.06647,2.01075,-3.02774,0.02390,0.065108,-0.044517,-3.097734,-0.012894,-0.007818,0.043198,-0.26031,0.40072,-9.82910,-0.022246,0.016047,0.019972,0.266195,hover
10.2979,-16.12781,13.96139,-0.06925,2.01147,-3.03908,0.02136,0.063905,-0.043837,-3.096252,-0.050133,-0.035028,0.043293,-0.25987,0.39834,-9.83307,-0.028652,0.021211,0.019989,0.266068,hover
10.3182,-16.12781,13.96139,-0.06925,2.01147,-3.03908,0.02136,0.063905,-0.043837,-3.096252,-0.050133,-0.035028,0.043293,10.65832,-14.18100,-13.32740,-0.033823,0.025932,0.019998,0.266068,hover
10.3385,-16.19980,14.05965,-0.07209,2.01179,-3.04993,0.01732,0.061782,-0.042458,-3.094714,-0.067193,-0.048817,0.043367,-0.25936,0.39605,-9.83272,-0.037522,0.030101,0.020000,0.265866,hover
10.3587,-16.21480,14.08013,-0.07269,2.01428,-3.05622,0.01619,0.061277,-0.042115,-3.094391,-0.084530,-0.066313,0.043385,10.23807,-13.60535,-12.13394,-0.039582,0.033622,0.019994,0.265810,hover
10.3792,-16.27168,14.15776,-0.07495,2.01154,-3.05984,0.01294,0.059067,-0.040510,-3.093150,-0.087214,-0.069230,0.043388,-0.26329,0.39995,-9.81208,-0.039908,0.036464,0.019981,0.265647,hover
10.3999,-16.34426,14.25692,-0.07784,2.01057,-3.06868,0.00904,0.055936,-0.037975,-3.091546,-0.093354,-0.084430,0.043353,-0.26178,0.39701,-9.79261,-0.038414,0.038513,0.019961,0.265452,hover
10.4203,-16.34426,14.25692,-0.07784,2.01057,-3.06868,0.00904,0.055936,-0.037975,-3.091546,-0.093354,-0.084430,0.043353,-0.26178,0.39701,-9.79261,-0.035184,0.039692,0.019933,0.265452,hover
10.4406,-16.41633,14.35541,-0.08069,2.00876,-3.07624,0.00626,0.052828,-0.035123,-3.089948,-0.089920,-0.090013,0.043293,-0.26450,0.39953,-9.77915,-0.030398,0.039988,0.019898,0.265313,hover
10.4608,-16.43141,14.37601,-0.08128,2.00827,-3.07768,0.00578,0.052196,-0.034512,-3.089615,-0.089410,-0.090241,0.043283,5.00472,-8.63472,-8.00421,-0.024266,0.039410,0.019856,0.265289,hover
10.4814,-16.48890,14.45466,-0.08353,2.00603,-3.08271,0.00506,0.050080,-0.032130,-3.088345,-0.072183,-0.093254,0.043187,-0.26536,0.40031,-9.77382,-0.016898,0.037931,0.019806,0.265253,hover
10.5019,-16.56133,14.55376,-0.08634,2.00234,-3.08824,0.00565,0.047936,-0.029088,-3.086754,-0.056902,-0.092901,0.043059,-0.26612,0.39977,-9.78067,-0.008747,0.035590,0.019748,0.265283,hover
10.5226,-16.57641,14.57439,-0.08692,2.00134,-3.09045,0.00626,0.047566,-0.028465,-3.086425,-0.026603,-0.085451,0.042890,-0.76790,-4.99958,-9.05080,-0.000112,0.032407,0.019683,0.265313,hover
10.5429,-16.63375,14.65289,-0.08913,1.99771,-3.09307,0.00836,0.046708,-0.026233,-3.085185,-0.021254,-0.084074,0.042861,-0.26782,0.40339,-9.78993,0.008400,0.028537,0.019611,0.265418,hover
10.5635,-16.70574,14.75154,-0.09190,1.99221,-3.09755,0.01339,0.046680,-0.023790,-3.083652,0.017124,-0.068636,0.042585,-0.26926,0.40541,-9.80948,0.016644,0.023954,0.019531,0.265669,hover
10.5843,-16.70574,14.75154,-0.09190,1.99221,-3.09755,0.01339,0.046680,-0.023790,-3.083652,0.017124,-0.068636,0.042585,-0.26926,0.40541,-9.80948,0.024181,0.018757,0.019443,0.265669,hover
